Timestamp;JB1_TEM1.J_MV_Incomer_1#Real Energy Into the Load#kWh;JB1_TEM1.J_MV_Incomer_2#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_DB_AC1_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_DB_AC2_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_DB_CC_A_TCP#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_GeneratorAController#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_GeneratorBController#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_HVACAEBO#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_HVACBEBO#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_MDB_A_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_MDB_B_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_UPS_A_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_UPS_B_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_HVAC_A_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_HVAC_B_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_Main_Incomer_LSVP#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_MLV_A_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_MLV_B_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_Rectifier_A_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_Rectifier_B_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_UPS_A_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_UPS_B_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM2_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM2_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Gen_A_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Gen_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Rectifier_A_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Rectifier_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_HVAC_A_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_HVAC_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_LSVP#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_MLV_A#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_MLV_B#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_MLV_A_UPS#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_MLV_B_UPS#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_UPS_A3#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_UPS_B3#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Utility_Supply_To_EC_A#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Utility_Supply_To_EC_B#Real Energy Into the Load#kWh
2022/01/01 15:00;33865192;29861928;11901701;10265701;34635904;30941;40997,3;11901705;10265711;21567272;40122916;18778706;17204438;9085111,373;9718503,305;31061314;36797193,82;34112903,24;510663,253;59942,639;24301138,44;22230285,79;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983489,5;5124996,854;31804834;30087517,69;24752410,39;16279397,63;14469948,63;4235371,461;3277153,516;30020842,4;24541913,37
2022/01/01 15:15;33865804;29862256;11901749;10265739;34636220;30941;40997,3;11901705;10265711;21567438;40123068;18778774;17204506;9085148,505;9718534,669;31061602;36797341,35;34113036,37;510665,093;59942,855;24301237,76;22230392,2;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983528,5;5125043,131;31805136;30087672,35;24752562,23;16279490,69;14470026,6;4235383,992;3277153,516;30020988,73;24542062,21
2022/01/01 15:30;33866420;29862584;11901797;10265777;34636532;30941;40997,3;11901801;10265785;21567602;40123228;18778846;17204574;9085186,945;9718567,341;31061892;36797488,75;34113189,56;510667,17;59943,064;24301350,9;22230485,81;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983566,5;5125091,2;31805438;30087813,85;24752694,43;16279585,98;14470107,14;4235397,149;3277153,516;30021146,41;24542216,29
2022/01/01 15:45;33867032;29862912;11901845;10265814;34636848;30941;40997,3;11901801;10265785;21567766;40123380;18778914;17204638;9085223,78;9718601,374;31062178;36797634,81;34113321,56;510668,944;59943,278;24301452,07;22230580,98;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983602,5;5125131,587;31805738;30087967,89;24752852,02;16279668,7;14470187,11;4235409,514;3277153,516;30021277,23;24542352,29
2022/01/01 16:00;33867648;29863240;11901894;10265852;34637164;30941;40997,3;11901897;10265861;21567930;40123536;18778986;17204706;9085260,724;9718632,815;31062466;36797780,56;34113453,67;510670,711;59943,486;24301546,98;22230673,86;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983640,5;5125176,329;31806042;30088118,13;24753008,62;16279766,51;14470275,81;4235421,746;3277153,516;30021436,2;24542509,55
2022/01/01 16:15;33868256;29863566;11901944;10265889;34637480;30941;40997,3;11901897;10265861;21568094;40123692;18779054;17204774;9085299,404;9718662,131;31062752;36797947,46;34113589,45;510672,53;59943,694;24301649,74;22230766,9;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983679;5125222,579;31806344;30088263,97;24753162,23;16279864,9;14470345,32;4235433,952;3277153,516;30021592,79;24542667,43
2022/01/01 16:30;33868872;29863896;11901994;10265927;34637796;30941;40997,3;11901995;10265933;21568262;40123844;18779126;17204842;9085337,762;9718693,5;31063036;36798093,06;34113723,7;510674,342;59943,928;24301748,89;22230863,03;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983717,5;5125266,438;31806648;30088420,32;24753311,81;16279957,59;14470436,24;4235446,366;3277153,516;30021728,47;24542803,66
2022/01/01 16:45;33869484;29864226;11902043;10265964;34638112;30941;40997,3;11901995;10265933;21568372;40124004;18779174;17204908;9085380,773;9718723,306;31063322;36798238,44;34113856,95;510676,125;59944,143;24301846,62;22230956,45;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983757,5;5125314,387;31806952;30088577,73;24753463,64;16280051,37;14470515,11;4235458,792;3277153,516;30021898,98;24542964,64
2022/01/01 17:00;33870092;29864554;11902091;10266000;34638424;30941;40997,3;11902093;10266009;21568536;40124156;18779246;17204974;9085416,751;9718754,162;31063608;36798386,4;34113987,99;510678,14;59944,358;24301945,96;22231064,51;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983795,5;5125360,691;31807256;30088733,5;24753618;16280146,03;14470594,06;4235472,873;3277153,516;30022046,06;24543117,81
2022/01/01 17:15;33870708;29864884;11902139;10266038;34638740;30941;40997,3;11902093;10266009;21568702;40124308;18779314;17205042;9085455,416;9718788,369;31063896;36798536;34114142,26;510679,909;59944,568;24302057,93;22231158,46;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983820,5;5125406,357;31807560;30088889,06;24753761,83;16280241,93;14470674,11;4235483,757;3277153,516;30022191,69;24543271,92
2022/01/01 17:30;33871324;29865214;11902187;10266075;34639052;30941;40997,3;11902189;10266083;21568862;40124464;18779384;17205110;9085490,821;9718819,483;31064184;36798702,27;34114277,82;510681,682;59944,775;24302157,89;22231251,94;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983860;5125453,123;31807864;30089036,07;24753929,84;16280333,72;14470754,11;4235498,211;3277153,516;30022342,07;24543419,82
2022/01/01 17:45;33871940;29865544;11902235;10266113;34639368;30941;40997,3;11902189;10266083;21569026;40124620;18779454;17205174;9085529,287;9718850,994;31064474;36798853,73;34114411,42;510683,459;59944,983;24302255,66;22231345,16;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983896,5;5125497,843;31808168;30089187,31;24754082,39;16280428,39;14470835,89;4235510,724;3277153,516;30022492,45;24543582,24
2022/01/01 18:00;33872552;29865872;11902283;10266151;34639684;30941;40997,3;11902285;10266157;21569190;40124772;18779522;17205242;9085566,259;9718879,675;31064760;36799004,85;34114545,27;510685,282;59945,204;24302354,88;22231437,91;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983935,5;5125538,396;31808468;30089321,77;24754218,35;16280526,2;14470918,62;4235523,403;3277153,516;30022634,85;24543718,13
2022/01/01 18:15;33873164;29866202;11902333;10266187;34640000;30941;40997,3;11902285;10266157;21569354;40124924;18779592;17205310;9085607,705;9718909,699;31065048;36799156,2;34114679,69;510687,115;59945,419;24302452,37;22231543;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6983973,5;5125585,735;31808772;30089476,03;24754373,36;16280616,79;14470988,94;4235534,385;3277153,516;30022786,63;24543889,49
2022/01/01 18:30;33873776;29866532;11902381;10266225;34640312;30941;40997,3;11902383;10266231;21569518;40125076;18779662;17205374;9085646,441;9718940,104;31065336;36799303,09;34114809,57;510689,14;59945,621;24302551,35;22231637,85;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984011,5;5125632,71;31809076;30089629,38;24754531,47;16280707,05;14471070,82;4235548,267;3277153,516;30022957,37;24544034,2
2022/01/01 18:45;33874388;29866860;11902415;10266261;34640628;30941;40997,3;11902383;10266231;21569682;40125228;18779730;17205442;9085684,142;9718974,369;31065624;36799451,45;34114941,38;510690,967;59945,83;24302663,35;22231734,16;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984050;5125676,894;31809378;30089775,72;24754685,57;16280802,58;14471159,47;4235560,993;3277153,516;30023104,42;24544185,65
2022/01/01 19:00;33874996;29867190;11902463;10266297;34640936;30941;40997,3;11902478;10266301;21569842;40125380;18779800;17205510;9085719,671;9719004,663;31065910;36799597,06;34115090,67;510692,776;59946,049;24302760;22231827,3;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984086,5;5125721,274;31809680;30089926,57;24754832,06;16280893,6;14471239,62;4235572,527;3277153,516;30023239,22;24544336,72
2022/01/01 19:15;33875608;29867520;11902509;10266333;34641252;30941;40997,3;11902478;10266301;21570006;40125532;18779878;17205574;9085757,165;9719034,834;31066196;36799762,08;34115227,86;510694,376;59946,291;24302867,06;22231931,11;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984125,5;5125772,481;31809984;30090075,48;24754977,17;16280997,34;14471319,27;4235585,034;3277153,516;30023410,55;24544487,73
2022/01/01 19:30;33876220;29867848;11902559;10266369;34641564;30941;40997,3;11902573;10266375;21570166;40125684;18779948;17205642;9085792,269;9719065,802;31066482;36799913,07;34115364,28;510696,204;59946,5;24302968,39;22232026,72;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984162,5;5125812,489;31810286;30090231,1;24755134,64;16281081,29;14471399,63;4235598,084;3277153,516;30023544,35;24544635,03
2022/01/01 19:45;33876828;29868176;11902606;10266405;34641880;30941;40997,3;11902573;10266375;21570334;40125836;18780020;17205710;9085828,032;9719093,179;31066766;36800058,15;34115498,31;510698,223;59946,708;24303069,74;22232120,56;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984198,5;5125859,357;31810586;30090385,66;24755292,27;16281175,69;14471478,16;4235611,117;3277153,516;30023700,19;24544790,44
2022/01/01 20:00;33877436;29868506;11902655;10266441;34642192;30941;40997,3;11902668;10266447;21570498;40125988;18780092;17205776;9085864,746;9719121,724;31067052;36800203,75;34115630,51;510700,045;59946,919;24303169,89;22232213,44;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984222;5125903,582;31810888;30090544,26;24755443,87;16281280,28;14471560,34;4235624,049;3277153,516;30023849,1;24544935,19
2022/01/01 20:15;33878048;29868836;11902702;10266477;34642504;30941;40997,3;11902668;10266447;21570664;40126140;18780162;17205846;9085900,813;9719150,245;31067336;36800348,33;34115761,71;510701,821;59947,137;24303270,65;22232310,17;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984258;5125947,481;31811192;30090691,64;24755588,01;16281374,92;14471639,2;4235636,673;3277153,516;30023999,83;24545086,69
2022/01/01 20:30;33878656;29869174;11902750;10266515;34642816;30941;40997,3;11902763;10266519;21570826;40126292;18780230;17205910;9085942,059;9719178,103;31067624;36800500,46;34115891,42;510703,639;59947,342;24303368,66;22232406,56;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984297,5;5125991,069;31811502;30090841;24755746,37;16281469,09;14471717,49;4235652,688;3277153,516;30024150,29;24545241,2
2022/01/01 20:45;33879268;29869508;11902797;10266551;34643128;30941;40997,3;11902763;10266519;21570990;40126448;18780302;17205958;9085978,708;9719207,118;31067908;36800648,18;34116025,35;510705,424;59947,549;24303473,31;22232500;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984334,5;5126033,077;31811810;30090988,91;24755897,29;16281564,2;14471794,82;4235668,53;3277153,516;30024301,93;24545417,56
2022/01/01 21:00;33879872;29869842;11902845;10266587;34643444;30941;40997,3;11902859;10266591;21571150;40126548;18780372;17206026;9086014,162;9719239,094;31068192;36800792,62;34116154,48;510707,277;59947,786;24303572,61;22232606,08;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984369,5;5126075,826;31812116;30091137,12;24756053,58;16281658,75;14471875,46;4235684,047;3277153,516;30024451,57;24545552,01
2022/01/01 21:15;33880484;29870176;11902892;10266623;34643760;30941;40997,3;11902859;10266591;21571258;40126704;18780442;17206090;9086049,043;9719267,724;31068476;36800960,62;34116285,09;510709,083;59947,999;24303668,78;22232689,04;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984405,5;5126118,858;31812422;30091296,42;24756210,16;16281750,35;14471959,3;4235699,176;3277153,516;30024603,03;24545720,93
2022/01/01 21:30;33881088;29870504;11902939;10266661;34644072;30941;40997,3;11902953;10266665;21571424;40126860;18780510;17206158;9086085,18;9719295,452;31068758;36801107,06;34116418,79;510710,855;59948,21;24303769,31;22232797,76;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984440;5126158,457;31812724;30091440,87;24756359,89;16281845,34;14472038,46;4235714,27;3277153,516;30024772,27;24545874,42
2022/01/01 21:45;33881700;29870832;11902987;10266697;34644384;30941;40997,3;11902953;10266665;21571590;40127016;18780580;17206226;9086124,223;9719324,409;31069044;36801252,91;34116567,75;510712,809;59948,417;24303866,28;22232891,89;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984471,5;5126198,73;31813026;30091588,09;24756509,54;16281938,8;14472118,69;4235729,258;3277153,516;30024901,72;24546008,73
2022/01/01 22:00;33882308;29871160;11903035;10266735;34644700;30941;40997,3;11903049;10266740;21571748;40127172;18780652;17206292;9086157,14;9719353,04;31069326;36801402,07;34116700,59;510714,633;59948,619;24303977,51;22232985,39;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984506,5;5126243,253;31813326;30091741,86;24756666,26;16282034,35;14472197,85;4235745,228;3277153,516;30025053,91;24546176,93
2022/01/01 22:15;33882916;29871488;11903081;10266772;34645008;30941;40997,3;11903049;10266740;21571906;40127332;18780698;17206358;9086193,29;9719381,97;31069612;36801555,92;34116830,06;510716,412;59948,825;24304077,25;22233081,57;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984539;5126281,908;31813626;30091888,01;24756814,8;16282129,15;14472289,19;4235760,539;3277153,516;30025222,35;24546324,81
2022/01/01 22:30;33883524;29871812;11903126;10266809;34645320;30941;40997,3;11903140;10266815;21572066;40127488;18780770;17206426;9086228,328;9719412,352;31069896;36801708,21;34116967,52;510718,374;59949,035;24304179,51;22233178,3;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984571;5126317,6;31813924;30092034,01;24756980,09;16282223,86;14472359,48;4235775,298;3277153,516;30025367,93;24546458,65
2022/01/01 22:45;33884132;29872138;11903173;10266847;34645632;30941;40997,3;11903140;10266815;21572226;40127644;18780838;17206492;9086267,434;9719442,348;31070182;36801857,46;34117100,32;510720,183;59949,245;24304281,75;22233269,1;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984603,5;5126358,594;31814224;30092186,81;24757115,28;16282315,19;14472443,01;4235790,355;3277153,516;30025502,07;24546612,38
2022/01/01 23:00;33884740;29872464;11903219;10266883;34645944;30941;40997,3;11903233;10266889;21572384;40127796;18780910;17206558;9086303,036;9719470,807;31070468;36801998,96;34117225,16;510721,979;59949,455;24304382,13;22233375,19;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984624,5;5126402,303;31814522;30092334,14;24757263,59;16282410,17;14472525,09;4235805,55;3277153,516;30025667,81;24546778,06
2022/01/01 23:15;33885344;29872788;11903265;10266921;34646256;30941;40997,3;11903233;10266889;21572542;40127952;18780980;17206626;9086338,836;9719497,89;31070748;36802162,72;34117353,57;510723,78;59949,666;24304481,25;22233471,13;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984657;5126442,026;31814820;30092497,92;24757430,06;16282506,27;14472604,9;4235820,711;3277153,516;30025813,01;24546927,4
2022/01/01 23:30;33885948;29873110;11903312;10266957;34646568;30941;40997,3;11903325;10266963;21572704;40128108;18781050;17206692;9086374,578;9719525,315;31071030;36802306,53;34117499,68;510725,572;59949,868;24304579,99;22233565,2;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984688,5;5126479,835;31815116;30092643,12;24757578,4;16282597,83;14472683,14;4235835,974;3277153,516;30025959,31;24547068,41
2022/01/01 23:45;33886552;29873432;11903359;10266995;34646880;30941;40997,3;11903325;10266963;21572866;40128260;18781122;17206758;9086415,579;9719552,928;31071312;36802450,46;34117636,03;510727,392;59950,082;24304680,62;22233658,46;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984720;5126519,495;31815412;30092785,66;24757724,81;16282691,88;14472762,94;4235850,881;3277153,516;30026102,21;24547223,59
2022/01/02 00:00;33887156;29873754;11903405;10267031;34647192;30941;40997,3;11903419;10267037;21573030;40128412;18781190;17206826;9086450,294;9719580,567;31071592;36802594,09;34117764,77;510729,196;59950,318;24304784,23;22233751,51;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984751,5;5126557,57;31815708;30092935,23;24757874,49;16282785,25;14472850,33;4235868,088;3277153,516;30026251,57;24547371,83
2022/01/02 00:15;33887764;29874076;11903451;10267069;34647504;30941;40997,3;11903419;10267037;21573194;40128564;18781260;17206894;9086486,474;9719608,591;31071878;36802760,85;34117895,27;510731,031;59950,504;24304883,84;22233857,65;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984782,5;5126594,225;31816002;30093078,56;24758020,82;16282873,3;14472919,91;4235882,005;3277153,516;30026390,75;24547514,27
2022/01/02 00:30;33888372;29874398;11903498;10267106;34647816;30941;40997,3;11903509;10267111;21573362;40128720;18781330;17206962;9086521,538;9719634,715;31072162;36802905,45;34118025,71;510732,847;59950,732;24304981,42;22233949,96;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984812,5;5126634,08;31816298;30093220,87;24758169,35;16282966,94;14472999,78;4235897,94;3277153,516;30026532,71;24547663,9
2022/01/02 00:45;33888976;29874716;11903544;10267143;34648128;30941;40997,3;11903509;10267111;21573518;40128876;18781402;17207030;9086555,993;9719662,735;31072446;36803055,8;34118159,06;510734,682;59950,935;24305093,53;22234046,51;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984843,5;5126671,975;31816590;30093370,66;24758316,49;16283060,48;14473078,6;4235913,667;3277153,516;30026692,89;24547806,99
2022/01/02 01:00;33889580;29875036;11903593;10267179;34648440;30941;40997,3;11903602;10267185;21573686;40129028;18781474;17207098;9086595,091;9719690,11;31072728;36803203,32;34118291,74;510736,454;59951,137;24305194,43;22234141,13;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984874;5126708,588;31816884;30093516,17;24758457,93;16283154,26;14473158,54;4235929,438;3277153,516;30026823,18;24547955,15
2022/01/02 01:15;33890192;29875352;11903639;10267217;34648752;30941;40997,3;11903602;10267185;21573846;40129180;18781542;17207164;9086630,326;9719717,891;31073012;36803350,9;34118425,32;510738,474;59951,343;24305296,86;22234236,72;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984906;5126745,149;31817174;30093658,78;24758602,63;16283250,44;14473237,59;4235942,606;3277153,516;30026976,5;24548099,21
2022/01/02 01:30;33890796;29875670;11903687;10267253;34649064;30941;40997,3;11903697;10267257;21574010;40129336;18781612;17207230;9086665,58;9719749,627;31073298;36803502,11;34118560,07;510740,265;59951,551;24305395,49;22234334,29;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984936,5;5126783,225;31817466;30093808,82;24758745,01;16283343,54;14473316,79;4235959,559;3277153,516;30027126,41;24548260,45
2022/01/02 01:45;33891404;29875986;11903734;10267289;34649376;30941;40997,3;11903697;10267257;21574174;40129492;18781682;17207298;9086701,197;9719777,603;31073582;36803652,98;34118693,79;510742,073;59951,758;24305496,84;22234430,68;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984957,5;5126818,123;31817756;30093940,84;24758892,34;16283433,96;14473393,84;4235975,146;3277153,516;30027258,65;24548388,4
2022/01/02 02:00;33892008;29876300;11903781;10267325;34649684;30941;40997,3;11903791;10267331;21574286;40129596;18781752;17207366;9086740,419;9719805,583;31073862;36803800,02;34118822,68;510743,898;59951,961;24305596,05;22234523,41;204500,432;209996,66;83121,193;79893,197;0,055;0,001;6984988,5;5126852,709;31818046;30094092,54;24759041,17;16283529,01;14473484,39;4235989,984;3277153,516;30027410,65;24548545,49
