Timestamp;C_TEM2.TEM2A_GenController#Real Energy Into the Load#kWh;C_TEM2.TEM2B_GenController#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_CCL_UPS_System_A#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_CCL_UPS_System_B#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_CCL_UPS_System_C#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Generator_A_Supply#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Generator_B_Supply#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Generator_C_Supply#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_HVAC_System_A#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_HVAC_System_B#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_HVAC_System_C#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Main_Incomer_HT#Real Energy Into the Load#kWh;CT1_TEM1_Old.C_DC_1_UPS_A_Output#Real Energy Into the Load#kWh;CT1_TEM1_Old.C_DC_1_UPS_B_Output#Real Energy Into the Load#kWh;CT1_TEM1_Old.C_TEM_1_MDB_Generator_8240#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_DB_UPS_A3#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_DB_UPS_B3#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_HVAC_A_Supply#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_HVAC_B_Supply#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_A#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_A_UPS#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_B#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_B_Supply#Real Energy Into the Load#kWh
2021/12/02 02:15;172824,7;148764,5;722675,875;364975,5938;831445,5;20767,80664;20953,12305;23906,13867;526346,05;657166,71;358450,191;3572225;;;;3834460,341;2703745,594;3814199,45;2247240,989;22161251,13;;15844434,09;15567965,01
2021/12/02 02:30;172824,7;148764,5;722714,5;365004,6563;831487,625;20767,80664;20953,12305;23906,13867;526373,191;657211,019;358475,85;3572439,5;;;;3834486,093;2703753,01;3814231,595;2247257,555;22161428,33;416023,486;15844546,09;15568085,56
2021/12/02 02:45;172824,7;148764,5;722753,125;365033,7188;831529,625;20767,80664;20953,12305;23906,13867;526398,929;657254,984;358501,446;3572653;;;;3834512,088;2703760,386;3814262,32;2247273,392;22161609,2;;15844658,13;15568197,64
2021/12/02 03:00;172824,7;148764,5;722791,6875;365062,75;831571,6875;20767,80664;20953,12305;23906,13867;526424,918;657298,711;358527,468;3572866;;;;3834537,278;2703767,934;3814293,265;2247288,908;22161789,95;416026,725;15844765,06;15568308,52
2021/12/02 03:15;172824,7;148764,5;722830,25;365091,8438;831613,6875;20767,80664;20953,12305;23906,13867;526450,9;657341,02;358553,639;3573078;;;;3834563,143;2703775,49;3814330,384;2247304,76;22161966,08;;15844874,5;15568422,49
2021/12/02 03:30;172824,7;148764,5;722868,875;365120,875;831655,625;20767,80664;20953,12305;23906,13867;526478,984;657383,845;358580,561;3573293,5;;;;3834588,814;2703783,118;3814363,137;2247321,011;22162147,53;416029,883;15844999,12;15568531,58
2021/12/02 03:45;172824,7;148764,5;722907,375;365149,9688;831697,625;20767,80664;20953,12305;23906,13867;526505,505;657427,652;358607,758;3573508;;;;3834617,575;2703791,55;3814395,151;2247337,042;22162326,5;;15845112,21;15568640,57
2021/12/02 04:00;172824,7;148764,5;722945,9375;365179,0313;831739,625;20767,80664;20953,12305;23906,13867;526532,94;657470,27;358635,012;3573723,5;;;;3834643,22;2703799,072;3814426,478;2247354,692;22162522,84;416032,919;15845224,73;15568754,71
2021/12/02 04:15;172824,7;148764,5;722984,5;365208,0938;831781,5625;20767,80664;20953,12305;23906,13867;526560,35;657514,017;358661,911;3573939;;;;3834669,459;2703806,347;3814456,696;2247370,987;22162704,21;;15845337,4;15568865,34
2021/12/02 04:30;172824,7;148764,5;723023,0625;365237,1563;831823,5;20767,80664;20953,12305;23906,13867;526587,013;657557,195;358689,033;3574153,5;;;;3834695,706;2703813,915;3814493,027;2247387,228;22162887,02;416036,209;15845450,18;15568973,49
2021/12/02 04:45;172824,7;148764,5;723061,625;365266,1563;831865,4375;20767,80664;20953,12305;23906,13867;526613,794;657599,728;358716,452;3574368;;;;3834721,934;2703821,517;3814524,057;2247403,316;22163062,9;;15845559,23;15569097,43
2021/12/02 05:00;172824,7;148764,5;723100,1875;365295,1563;831907,4375;20767,80664;20953,12305;23906,13867;526639,46;657642,223;358743,802;3574581;;;;3834747,507;2703829,768;3814554,98;2247419,362;22163240,19;416039,294;15845671,17;15569208,52
2021/12/02 05:15;172824,7;148764,5;723138,8125;365324,1875;831949,5625;20767,80664;20953,12305;23906,13867;526665,575;657685,817;358770,88;3574796;;;;3834773,431;2703837,407;3814586,577;2247435,154;22163414,18;;15845780,99;15569322,15
2021/12/02 05:30;172824,7;148764,5;723177,4375;365353,2188;831991,75;20767,80664;20953,12305;23906,13867;526692,876;657730,615;358798,15;3575012,75;;;;3834798,578;2703844,848;3814618,521;2247451,785;22163618,19;416042,33;15845890,4;15569431,44
2021/12/02 05:45;172824,7;148764,5;723216,1875;365382,1875;832034,125;20767,80664;20953,12305;23906,13867;526719,898;657773,633;358825,263;3575228;;;;3834824,376;2703852,372;3814653,267;2247468,178;22163796,6;;15846011,11;15569542,36
2021/12/02 06:00;172824,7;148764,5;723254,9375;365411,125;832076,5625;20767,80664;20953,12305;23906,13867;526747,005;657817,012;358852,905;3575444,25;;;;3834849,859;2703860,009;3814684,975;2247485,926;22163971,8;416045,405;15846123,52;15569655,84
2021/12/02 06:15;172824,7;148764,5;723293,8125;365440,0625;832119,125;20767,80664;20953,12305;23906,13867;526774,221;657860,499;358879,96;3575659,75;;;;3834875,51;2703867,547;3814717,474;2247502,062;22164149,98;;15846237,97;15569766,14
2021/12/02 06:30;172824,7;148764,5;723332,6875;365468,9688;832161,875;20767,80664;20953,12305;23906,13867;526801,722;657906,145;358907,301;3575878,75;;;;3834901,83;2703876,09;3814748,276;2247518,573;22164327,13;416048,667;15846351;15569877,05
2021/12/02 06:45;172824,7;148764,5;723371,625;365497,8438;832204,6875;20767,80664;20953,12305;23906,13867;526828,99;657948,551;358934,47;3576095,25;;;;3834931,565;2703883,417;3814785,074;2247534,998;22164502,66;;15846462,95;15569990,1
2021/12/02 07:00;172824,7;148764,5;723410,5625;365526,7188;832247,5625;20767,80664;20953,12305;23906,13867;526854,823;657991,851;358962,075;3576309,5;;;;3834957,031;2703890,677;3814816,529;2247549,562;22164704,77;416051,696;15846572,8;15570098,99
2021/12/02 07:15;172824,7;148764,5;723449,625;365555,5938;832290,5625;20767,80664;20953,12305;23906,13867;526880,415;658033,872;358989,146;3576523,5;;;;3834981,833;2703898,039;3814845,382;2247565,024;22164883,3;;15846684,78;15570207,27
2021/12/02 07:30;172824,7;148764,5;723488,75;365584,5;832333,6875;20767,80664;20953,12305;23906,13867;526907,056;658078,111;359016,642;3576740,5;;;;3835007,727;2703905,686;3814884,22;2247580,21;22165063,54;416054,865;15846793,35;15570318,9
2021/12/02 07:45;172824,7;148764,5;723527,875;365613,4063;832376,875;20767,80664;20953,12305;23906,13867;526933,734;658121,173;359043,701;3576956,75;;;;3835037,327;2703913,314;3814915,747;2247594,271;22165236,32;;15846903,24;15570431,67
2021/12/02 08:00;172824,7;148764,5;723567,0625;365642,3438;832420,125;20767,80664;20953,12305;23906,13867;526961,35;658165,158;359071,203;3577175,25;;;;3835062,791;2703920,953;3814948,438;2247611,62;22165422,84;416058,259;15847017,08;15570544,13
2021/12/02 08:15;172824,7;148764,5;723606,375;365671,375;832463,4375;20767,80664;20953,12305;23906,13867;526988,585;658208,512;359098,181;3577392,5;;;;3835088,472;2703928,581;3814979,417;2247627,996;22165622,81;;15847132,72;15570655,88
2021/12/02 08:30;172824,7;148764,5;723645,6875;365700,375;832506,875;20767,80664;20953,12305;23906,13867;527016,136;658251,156;359125,634;3577609,75;;;;3835113,919;2703937,312;3815011,34;2247645,152;22165797,72;416061,485;15847247,11;15570785,22
2021/12/02 08:45;172824,7;148764,5;723685,0625;365729,4375;832550,375;20767,80664;20953,12305;23906,13867;527043,006;658294,948;359152,906;3577828;;;;3835140,234;2703944,83;3815047,39;2247662,447;22165980,12;;15847363,93;15570895,38
2021/12/02 09:00;172824,7;148764,5;723724,375;365758,5;832593,875;20767,80664;20953,12305;23906,13867;527069,541;658339,956;359180,721;3578047;;;;3835165,937;2703952,559;3815078,169;2247679,589;22166150,79;416064,652;15847473,79;15571010,26
2021/12/02 09:15;172824,7;148764,5;723763,75;365787,5625;832637,4375;20767,80664;20953,12305;23906,13867;527095,474;658385,037;359207,804;3578265;;;;3835192,457;2703960,04;3815111,193;2247698,116;22166329,01;;15847586,04;15571122,47
2021/12/02 09:30;172824,7;148764,5;723803,1875;365816,6563;832680,9375;20767,80664;20953,12305;23906,13867;527122,567;658429,698;359235,38;3578484;;;;3835218,779;2703968,285;3815145,001;2247713,776;22166541,86;416067,848;15847714,78;15571235,42
2021/12/02 09:45;172824,7;148764,5;723842,625;365845,75;832724,5;20767,80664;20953,12305;23906,13867;527149,309;658475,641;359262,37;3578704,25;;;;3835248,092;2703975,843;3815178,131;2247729,662;22166723,27;;15847824,42;15571349,91
2021/12/02 10:00;172824,7;148764,5;723882,125;365874,8125;832768,0625;20767,80664;20953,12305;23906,13867;527176,719;658521,749;359289,674;3578925;;;;3835273,202;2703983,375;3815210,779;2247744,774;22166906,2;416071,207;15847934,8;15571464,62
2021/12/02 10:15;172824,7;148764,5;723921,625;365903,9063;832811,625;20767,80664;20953,12305;23906,13867;527203,16;658570,477;359316,958;3579147,5;;;;3835299,787;2703990,837;3815246,443;2247760,812;22167094,29;;15848048,4;15571572,54
2021/12/02 10:30;172824,7;148764,5;723961,125;365933,0625;832855,25;20767,80664;20953,12305;23906,13867;527230,892;658612,08;359344,807;3579365,5;;;;3835326,326;2703998,421;3815285,663;2247777,96;22167276;416074,438;15848164,31;15571683,57
2021/12/02 10:45;172824,7;148764,5;724000,625;365962,1875;832898,875;20767,80664;20953,12305;23906,13867;527256,773;658657,119;359372,004;3579583,25;;;;3835351,915;2704006,261;3815320,431;2247795,806;22167460,89;;15848279,84;15571798,3
2021/12/02 11:00;172824,7;148764,5;724040,1875;365991,3125;832942,4375;20767,80664;20953,12305;23906,13867;527282,352;658702,731;359399,604;3579802,5;;;;3835378,019;2704013,749;3815354,157;2247813,364;22167646,71;416077,653;15848391,68;15571924,03
2021/12/02 11:15;172824,7;148764,5;724079,75;366020,4688;832986,125;20767,80664;20953,12305;23906,13867;527309,174;658745,854;359426,965;3580020,25;;;;3835406,978;2704021,294;3815388,847;2247827,835;22167829,8;;15848499,63;15572032,35
2021/12/02 11:30;172824,7;148764,5;724119,3125;366049,6563;833029,8125;20767,80664;20953,12305;23906,13867;527338,388;658788,181;359454,673;3580239,75;;;;3835433,042;2704028,607;3815423,073;2247843,882;22168013,96;416080,83;15848626,16;15572143,4
2021/12/02 11:45;172824,7;148764,5;724158,875;366078,8125;833073,4375;20767,80664;20953,12305;23906,13867;527373,339;658829,593;359482,256;3580464,25;;;;3835458,687;2704036,236;3815456,661;2247860,512;22168193,37;;15848740,2;15572255,06
2021/12/02 12:00;172824,7;148764,5;724198,3125;366107,9375;833117;20767,80664;20953,12305;23906,13867;527407,864;658871,273;359510,452;3580688,5;;;;3835485,033;2704043,894;3815494,889;2247878,611;22168379;416084,001;15848849,72;15572366,6
2021/12/02 12:15;172824,7;148764,5;724237,875;366137,0313;833160,625;20767,80664;20953,12305;23906,13867;527437,15;658913,386;359538,002;3580908,75;;;;3835511,282;2704051,574;3815529,133;2247898,637;22168564,95;;15848965,17;15572484,82
2021/12/02 12:30;172824,7;148764,5;724277,375;366166,2188;833204,3125;20767,80664;20953,12305;23906,13867;527465,288;658956,46;359565,964;3581128,5;;;;3835537,816;2704060,01;3815565,407;2247917,107;22168749,29;416087,205;15849079,74;15572597,17
2021/12/02 12:45;172824,7;148764,5;724316,9375;366195,375;833248;20767,80664;20953,12305;23906,13867;527491,864;658998,884;359593,532;3581345,75;;;;3835563,273;2704067,121;3815600,236;2247935,343;22168937,52;;15849197,03;15572709,21
2021/12/02 13:00;172824,7;148764,5;724356,4375;366224,5;833291,6875;20767,80664;20953,12305;23906,13867;527518,656;659040,176;359621,463;3581562;;;;3835592,182;2704074,687;3815632,682;2247952,901;22169123,02;416090,635;15849305,34;15572837,55
2021/12/02 13:15;172824,7;148764,5;724396;366253,6875;833335,375;20767,80664;20953,12305;23906,13867;527547,175;659083,723;359648,912;3581781,5;;;;3835618,382;2704081,89;3815673,011;2247971,004;22169305,05;;15849420,95;15572950,5
2021/12/02 13:30;172824,7;148764,5;724435,5625;366282,875;833379,125;20767,80664;20953,12305;23906,13867;527576,196;659127,152;359677,13;3582002,25;;;;3835644,118;2704089,511;3815708,23;2247986,763;22169517,78;416093,68;15849535,44;15573062,2
2021/12/02 13:45;172824,7;148764,5;724475,125;366312,0625;833422,8125;20767,80664;20953,12305;23906,13867;527604,543;659171,106;359704,8;3582223,5;;;;3835669,472;2704097,18;3815743,936;2248004,967;22169701,16;;15849651,6;15573177,62
2021/12/02 14:00;172824,7;148764,5;724514,625;366341,2188;833466,5;20767,80664;20953,12305;23906,13867;527632,712;659215,907;359732,561;3582444,25;;;;3835693,997;2704105,528;3815778,319;2248024,24;22169883,56;416096,792;15849766,48;15573291,9
2021/12/02 14:15;172824,7;148764,5;724554,1875;366370,4063;833510,125;20767,80664;20953,12305;23906,13867;527660,451;659260,5;359760,158;3582665;;;;3835722,81;2704113,058;3815814,207;2248041,225;22170070,02;;15849878,38;15573405,79
2021/12/02 14:30;172824,7;148764,5;724593,75;366399,5938;833553,8125;20767,80664;20953,12305;23906,13867;527687,48;659305,925;359788,491;3582886;;;;3835747,146;2704120,088;3815851,532;2248057,212;22170252,56;416100,095;15849993,33;15573515,29
2021/12/02 14:45;172824,7;148764,5;724633,3125;366428,7188;833597,5;20767,80664;20953,12305;23906,13867;527715,157;659352,358;359816,022;3583108,5;;;;3835772,912;2704127,494;3815891,677;2248073,708;22170432,69;;15850108,83;15573626,29
2021/12/02 15:00;172824,7;148764,5;724672,8125;366457,875;833641,1875;20767,80664;20953,12305;23906,13867;527743,578;659400,352;359843,873;3583332,25;;;;3835798,522;2704134,566;3815924,433;2248088,138;22170631,42;416103,166;15850218,31;15573748,8
2021/12/02 15:15;172824,7;148764,5;724712,375;366486,9688;833684,75;20767,80664;20953,12305;23906,13867;527772,262;659447,158;359874,491;3583558,75;;;;3835825,155;2704141,955;3815961,201;2248104,084;22170808,55;;15850343,03;15573855,28
2021/12/02 15:30;172824,7;148764,5;724751,875;366516;833727,3125;20767,80664;20953,12305;23906,13867;527801,163;659495,344;359905,484;3583786,25;;;;3835851,208;2704150,238;3816003,146;2248119,951;22170994,18;416106,157;15850450,5;15573965,13
2021/12/02 15:45;172824,7;148764,5;724791,375;366544,9688;833769,875;20767,80664;20953,12305;23906,13867;527829,859;659543,541;359932,68;3584009,75;;;;3835877,575;2704157,679;3816040,014;2248137,534;22171180,04;;15850563,94;15574078,86
2021/12/02 16:00;172824,7;148764,5;724830,875;366573,9375;833812,4375;20767,80664;20953,12305;23906,13867;527857,982;659591,777;359960,514;3584232,75;;;;3835907,805;2704165,655;3816082,861;2248153,182;22171369,78;416109,376;15850677,17;15574203,81
2021/12/02 16:15;172824,7;148764,5;724870,375;366603;833855,0625;20767,80664;20953,12305;23906,13867;527885,538;659637,57;359988,02;3584453,5;;;;3835934,121;2704173,619;3816121,656;2248169,372;22171585,01;;15850803,66;15574316,43
2021/12/02 16:30;172824,7;148764,5;724909,875;366632,0313;833897,625;20767,80664;20953,12305;23906,13867;527912,163;659683,679;360015,623;3584672;;;;3835960,67;2704182,234;3816160,819;2248185,223;22171777,42;416112,393;15850914,2;15574427,45
2021/12/02 16:45;172824,7;148764,5;724949,3125;366661,0625;833940,125;20767,80664;20953,12305;23906,13867;527939,588;659730,419;360043,048;3584893,25;;;;3835987,192;2704190,16;3816198,178;2248201,132;22171969,25;;15851022,71;15574542,34
2021/12/02 17:00;172824,7;148764,5;724988,6875;366690,0625;833982,625;20767,80664;20953,12305;23906,13867;527967,384;659776,406;360070,641;3585113;;;;3836013,106;2704197,801;3816237,827;2248218,926;22172154,62;416115,657;15851134,59;15574654,56
2021/12/02 17:15;172824,7;148764,5;725028,0625;366719,0938;834025,125;20767,80664;20953,12305;23906,13867;527995,666;659821,723;360098,519;3585334,5;;;;3836039,515;2704205,564;3816280,438;2248234,421;22172339,87;;15851259,89;15574767,79
2021/12/02 17:30;172824,7;148764,5;725067,4375;366748,0938;834067,6875;20767,80664;20953,12305;23906,13867;528024,829;659866,967;360126,03;3585554,5;;;;3836066,068;2704214,193;3816319,151;2248250,309;22172523,48;416118,73;15851370,17;15574879,5
2021/12/02 17:45;172824,7;148764,5;725106,8125;366777,0313;834110,125;20767,80664;20953,12305;23906,13867;528052,695;659912,012;360153,225;3585773,75;;;;3836095,511;2704222,061;3816355,515;2248266,274;22172712,67;;15851481,41;15574994,54
2021/12/02 18:00;172824,7;148764,5;725146,1875;366805,9688;834152,625;20767,80664;20953,12305;23906,13867;528080,124;659958,046;360180,854;3585993,5;;;;3836121,982;2704230,102;3816393,824;2248283,764;22172923,23;416121,792;15851595,14;15575109,63
2021/12/02 18:15;172824,7;148764,5;725185,5625;366834,9375;834195,9375;20767,80664;20953,12305;23906,13867;528106,843;660003,65;360208,329;3586213,25;;;;3836147,877;2704238,236;3816434,354;2248304,425;22173108,29;;15851710,24;15575224,91
2021/12/02 18:30;172824,7;148764,5;725224,9375;366863,9063;834239,4375;20767,80664;20953,12305;23906,13867;528133,313;660048,65;360235,696;3586431,75;;;;3836174,453;2704247,128;3816470,486;2248326,992;22173293,23;416124,768;15851827,31;15575344,44
2021/12/02 18:45;172824,7;148764,5;725264,3125;366892,9063;834283;20767,80664;20953,12305;23906,13867;528160,558;660091,734;360262,721;3586649,5;;;;3836201,395;2704256,141;3816506,219;2248352,198;22173473,51;;15851964,83;15575461,86
2021/12/02 19:00;172824,7;148764,5;725303,6875;366921,8438;834326,5625;20767,80664;20953,12305;23906,13867;528188,633;660136,028;360289,997;3586868,25;;;;3836229,581;2704265,301;3816542,934;2248370,376;22173666,45;416127,933;15852073,58;15575582,02
2021/12/02 19:15;172824,7;148764,5;725343,0625;366950,8438;834370,1875;20767,80664;20953,12305;23906,13867;528216,22;660181,306;360317,111;3587088,5;;;;3836256,089;2704274,364;3816578,829;2248392,293;22173848,05;;15852191,01;15575698,96
2021/12/02 19:30;172824,7;148764,5;725382,5;366979,8125;834413,8125;20767,80664;20953,12305;23906,13867;528244,442;660225,528;360344,618;3587307,75;;;;3836282,792;2704282,756;3816609,172;2248411,308;22174024,73;416131,032;15852308,63;15575814,39
2021/12/02 19:45;172824,7;148764,5;725421,9375;367008,8438;834457,5;20767,80664;20953,12305;23906,13867;528272,26;660269,393;360371,56;3587527,25;;;;3836309,477;2704292,251;3816649,508;2248432,546;22174209,92;;15852427,84;15575933,81
2021/12/02 20:00;172824,7;148764,5;725461,375;367037,8438;834501,25;20767,80664;20953,12305;23906,13867;528298,321;660312,574;360398,842;3587744,25;;;;3836338,332;2704301,651;3816682,205;2248451,686;22174409,86;416134,222;15852557,89;15576061,57
2021/12/02 20:15;172824,7;148764,5;725500,9375;367066,9063;834545;20767,80664;20953,12305;23906,13867;528324,95;660355,804;360425,968;3587961,5;;;;3836364,36;2704309,329;3816712,757;2248470,977;22174569,1;;15852672,45;15576178,18
2021/12/02 20:30;172824,7;148764,5;725540,5625;367095,9375;834588,875;20767,80664;20953,12305;23906,13867;528351,938;660400,483;360453,717;3588180,75;;;;3836390,126;2704316,916;3816740,88;2248487,838;22174769,58;416137,53;15852787,04;15576292,32
2021/12/02 20:45;172824,7;148764,5;725580,1875;367124,9688;834632,75;20767,80664;20953,12305;23906,13867;528379,766;660445,893;360481,017;3588402,25;;;;3836415,599;2704324,438;3816776,572;2248505,562;22174952,24;;15852899,51;15576407,04
2021/12/02 21:00;172824,7;148764,5;725619,875;367153,9688;834676,6875;20767,80664;20953,12305;23906,13867;528407,114;660490,024;360508,421;3588621,25;;;;3836440,804;2704332,185;3816809,633;2248522,871;22175135,64;416140,598;15853015,05;15576521,1
2021/12/02 21:15;172824,7;148764,5;725659,5625;367183,0313;834720,625;20767,80664;20953,12305;23906,13867;528435,168;660535,6;360535,814;3588843,75;;;;3836468,875;2704339,996;3816842,925;2248540,104;22175315,11;;15853130,7;15576635,52
2021/12/02 21:30;172824,7;148764,5;725699,3125;367212,0625;834764,5625;20767,80664;20953,12305;23906,13867;528462,897;660580,332;360563,189;3589064,25;;;;3836494,272;2704347,474;3816875,211;2248557,386;22175496;416143,697;15853243,6;15576751,47
