Timestamp;JB1_TEM4.J_TEM_4_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Main_Incomer_8420#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_MLV_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_MLV_B#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM4.JB1_TEM4_HVAC_System_A#Real Energy Into the Load#kWh;JB1_TEM4.JB1_TEM4_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_GCL_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_GCL_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_A_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_B_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_C_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_Ssystem_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Main_Incomer_LSVP#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5A_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5B_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5C_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM5_GCL_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_C_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Main_Incomer_HT#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_C_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_HVAC_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_HVAC_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Hvac_System_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Main_Incomer_HT#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_C#Real Energy Into the Load#kWh
2021/12/27 06:00;48025,43;20280,719;23654376;2363120,179;2387790,625;14939589,6;13455863,95;9450848,595;8624392,005;1644635,391;1655726,675;1150183,475;683869,198;40262,16016;37763,36328;25466,05859;2404604,939;1023390,027;1643244,82;28139302;11334543,36;10111064,4;9438802,211;6183713;6689059,5;5662398;1238218,418;16588,01172;18828,53906;18525,13086;984029,007;784276,406;1030723,335;16522485;440917,663;458159,743;417384,327;5768055,437;5864851,749;6051535,435;3506794,5;3699439,25;3623687,25;3866342,5;3002867,5;3067045,5;416919,372;399933,419;392789,495;17656,54297;16106,11523;18673,60938;952858,682;930732,111;694118,641;12450323;5420634,174;4856891,292;5580743,195
2021/12/27 06:15;48025,43;20280,719;23654628;2363137,984;2387809,641;14939711,76;13455976,11;9450934,927;8624466,418;1644645,656;1655739,713;1150193,057;683877,649;40262,16016;37763,36328;25466,05859;2404622,03;1023408,842;1643259,465;28139650;11334660,47;10111186,46;9438909,002;6183796,5;6689147;5662478;1238230,073;16588,01172;18828,53906;18525,13086;984036,668;784284,16;1030737,926;16522699;440921,838;458163,293;417387,366;5768121,59;5864921,169;6051609,494;3506845,5;3699493,25;3623739,5;3866420;3002938,5;3067118,25;416922,332;399939,93;392795,688;17656,54297;16106,11523;18673,60938;952875,683;930754,653;694120,487;12450622;5420721,892;4856989,932;5580849,825
2021/12/27 06:30;48025,43;20280,719;23654876;2363155,92;2387828,775;14939834,69;13456087,19;9451021,167;8624540,775;1644656,486;1655751,509;1150202,61;683886,095;40262,16016;37763,36328;25466,05859;2404641,656;1023427,388;1643272,526;28139998;11334781,25;10111308,03;9439015,005;6183880;6689234,5;5662558;1238241,737;16588,01172;18828,53906;18525,13086;984043,867;784291,151;1030755,091;16522914;440926,018;458166,942;417390,433;5768188,124;5864989,517;6051685,668;3506896,25;3699547,25;3623791,75;3866497,5;3003009,25;3067190,75;416925,745;399946,586;392802,013;17656,54297;16106,11523;18673,60938;952892,641;930778,379;694122,33;12450922;5420809,743;4857089,092;5580956,783
2021/12/27 06:45;48025,43;20280,719;23655128;2363173,912;2387848,012;14939957,7;13456199,06;9451107,538;8624615,112;1644667,4;1655764,088;1150212,186;683894,539;40262,16016;37763,36328;25466,05859;2404655,408;1023446,482;1643285,645;28140342;11334895,25;10111430,56;9439121,783;6183964;6689322;5662637,5;1238253,416;16588,01172;18828,53906;18525,13086;984051,028;784298,218;1030772,519;16523130;440930,176;458170,521;417393,468;5768254,805;5865058,283;6051761,862;3506947,5;3699601,5;3623844;3866574,75;3003079,75;3067263,25;416928,748;399953,137;392808,232;17656,54297;16106,11523;18673,60938;952909,78;930803,632;694124,169;12451223;5420896,556;4857187,838;5581065,798
2021/12/27 07:00;48025,43;20280,719;23655378;2363191,906;2387867,199;14940080,27;13456311,5;9451193,704;8624689,391;1644677,904;1655777,298;1150221,742;683902,987;40262,16016;37763,36328;25466,05859;2404675,102;1023466,812;1643302,315;28140696;11335016,03;10111553,93;9439232,021;6184047,5;6689410;5662717;1238265,104;16588,01172;18828,53906;18525,13086;984059,137;784306,284;1030792,625;16523351;440934,361;458174,101;417396,498;5768322,499;5865128,023;6051841,469;3506998,75;3699655,5;3623896;3866652;3003150,5;3067335,5;416931,792;399959,723;392814,495;17656,54297;16106,11523;18673,60938;952926,51;930827,628;694126,008;12451520;5420982,857;4857286,381;5581172,807
2021/12/27 07:15;48025,43;20280,719;23655630;2363209,867;2387886,264;14940203,82;13456424,1;9451280,111;8624763,761;1644689,266;1655790,692;1150231,285;683911,427;40262,16016;37763,36328;25466,05859;2404692,87;1023484,651;1643316,012;28141046;11335135,03;10111675,41;9439339,672;6184132;6689498;5662797,5;1238276,739;16588,01172;18828,53906;18525,13086;984066,537;784313,545;1030811,088;16523569;440938,507;458177,657;417399,473;5768389,655;5865197,194;6051918,561;3507050;3699710;3623948,5;3866729,75;3003221,5;3067408,25;416934,774;399966,12;392820,772;17656,54297;16106,11523;18673,60938;952943,633;930852,331;694127,844;12451822;5421070,583;4857385,483;5581281,387
2021/12/27 07:30;48025,43;20280,719;23655880;2363228,102;2387905,454;14940325,65;13456537,34;9451366,468;8624838,156;1644698,74;1655804,579;1150240,822;683919,877;40262,16016;37763,36328;25466,05859;2404712,544;1023502,867;1643330,076;28141396;11335255,05;10111796,81;9439447,312;6184216;6689585,5;5662877,5;1238288,358;16588,01172;18828,53906;18525,13086;984073,974;784320,662;1030828,82;16523786;440942,686;458181,205;417402,508;5768456,889;5865266,167;6051995,795;3507101,25;3699764,25;3624001;3866807,5;3003292,5;3067480,5;416938,013;399972,556;392827,125;17656,54297;16106,11523;18673,60938;952961,129;930874,75;694129,674;12452121;5421158,295;4857484,379;5581387,108
2021/12/27 07:45;48025,43;20280,719;23656132;2363246,534;2387924,498;14940448,17;13456650,19;9451452,838;8624912,604;1644708,673;1655818,256;1150250,365;683928,332;40262,16016;37763,36328;25466,05859;2404732,358;1023521,279;1643343,017;28141748;11335376,19;10111918,64;9439553,822;6184299,5;6689673,5;5662957,5;1238300,017;16588,01172;18828,53906;18525,13086;984081,44;784328,31;1030848,583;16524006;440946,852;458184,826;417405,547;5768523,367;5865335,813;6052075,308;3507152,75;3699818,75;3624053,5;3866885,25;3003363,25;3067552,75;416941,299;399979,039;392833,528;17656,54297;16106,11523;18673,60938;952977,801;930898,08;694131,512;12452421;5421244,931;4857583,354;5581494,209
2021/12/27 08:00;48025,43;20280,719;23656382;2363265,078;2387943,571;14940570,04;13456762,8;9451539,279;8624986,935;1644717,882;1655831,726;1150259,898;683936,778;40262,16016;37763,36328;25466,05859;2404752,408;1023539,448;1643358,726;28142098;11335496,62;10112040,03;9439663,143;6184383,5;6689761;5663036,5;1238311,662;16588,01172;18828,53906;18525,13086;984089,541;784335,746;1030867,533;16524225;440951,036;458188,404;417408,587;5768590;5865405,194;6052153,814;3507204,25;3699873;3624106;3866962,5;3003434,25;3067625,25;416944,404;399985,514;392839,926;17656,54297;16106,11523;18673,60938;952994,704;930920,889;694133,344;12452718;5421332,425;4857681,463;5581600,332
2021/12/27 08:15;48025,43;20280,719;23656632;2363283,633;2387962,683;14940691,74;13456876,33;9451625,825;8625061,566;1644726,621;1655845,703;1150269,438;683945,214;40262,16016;37763,36328;25466,05859;2404772,21;1023558,026;1643371,875;28142448;11335617,52;10112162,1;9439769,25;6184467,5;6689849;5663117;1238323,284;16588,01172;18828,53906;18525,13086;984097,519;784343,508;1030886,222;16524443;440955,167;458191,931;417411,558;5768657,229;5865474,866;6052231,33;3507256;3699927,75;3624158,75;3867040,25;3003505,5;3067698;416947,299;399991,792;392846,184;17656,54297;16106,11523;18673,60938;953012,059;930944,216;694136,105;12453020;5421421,176;4857781,319;5581707,496
2021/12/27 08:30;48025,43;20280,719;23656884;2363302,665;2387981,671;14940814,81;13456988,81;9451712,388;8625136,018;1644736,285;1655858,895;1150279,083;683953,765;40262,16016;37763,36328;25466,05859;2404789,58;1023576,53;1643387,802;28142796;11335735,75;10112283,52;9439877,652;6184551;6689936,5;5663196,5;1238334,867;16588,01172;18828,53906;18525,13086;984104,997;784350,865;1030904,902;16524663;440959,403;458195,605;417414,645;5768724,897;5865544,538;6052309,803;3507307,5;3699982,25;3624211,25;3867118,25;3003576,75;3067770,5;416950,724;399998,301;392852,682;17656,54297;16106,11523;18673,60938;953029,098;930968,618;694138,388;12453321;5421510,008;4857880,009;5581815,816
2021/12/27 08:45;48025,43;20280,719;23657136;2363321,195;2388000,735;14940937,61;13457102,26;9451798,927;8625210,571;1644746,071;1655872,952;1150288,952;683962,395;40262,16016;37763,36328;25466,05859;2404797,139;1023595,625;1643404,058;28143138;11335844,46;10112406,33;9439987,071;6184635;6690024;5663277;1238346,527;16588,01172;18828,53906;18525,13086;984113,107;784358,726;1030924,149;16524884;440963,652;458199,168;417417,692;5768793,146;5865614,603;6052388,311;3507359,25;3700037;3624264;3867196,25;3003647,75;3067843;416953,912;400004,822;392859,197;17656,54297;16106,11523;18673,60938;953045,899;930993,706;694140,214;12453624;5421597,903;4857979,292;5581924,685
2021/12/27 09:00;48025,43;20280,719;23657386;2363339,528;2388019,796;14941059,37;13457215,95;9451885,438;8625285,122;1644755,33;1655887,206;1150298,599;683970,839;40262,16016;37763,36328;25466,05859;2404806,211;1023615,02;1643423,541;28143484;11335953,94;10112528,33;9440100,02;6184718,5;6690111,5;5663356,5;1238358,314;16588,01172;18828,53906;18525,13086;984120,789;784366,149;1030944,195;16525105;440967,816;458202,752;417420,698;5768860,945;5865684,296;6052467,559;3507411;3700091,75;3624316,5;3867274;3003719;3067915,5;416957,365;400011,521;392865,89;17656,54297;16106,11523;18673,60938;953062,685;931018,096;694142,051;12453925;5421684,869;4858078,298;5582033,245
2021/12/27 09:15;48025,43;20280,719;23657638;2363358,244;2388038,651;14941183,09;13457328,96;9451972,134;8625359,871;1644765,805;1655900,809;1150308,291;683979,278;40262,16016;37763,36328;25466,05859;2404814,914;1023634,746;1643443,253;28143830;11336063,59;10112651,57;9440213,267;6184802,5;6690199;5663436,5;1238370,097;16588,01172;18828,53906;18525,13086;984128,654;784373,729;1030966,822;16525330;440972,135;458206,375;417423,76;5768929,11;5865754,29;6052550,173;3507462,75;3700146,5;3624369,25;3867352;3003790,5;3067988,25;416960,507;400018,109;392872,502;17656,54297;16106,11523;18673,60938;953079,71;931041,457;694143,885;12454226;5421772,703;4858177,762;5582140,485
2021/12/27 09:30;48025,43;20280,719;23657892;2363377,456;2388057,262;14941307,15;13457441,98;9452058,807;8625434,493;1644776,259;1655914,817;1150318,011;683987,716;40262,16016;37763,36328;25466,05859;2404823,786;1023654,495;1643462,872;28144178;11336173,61;10112774,65;9440326,326;6184886;6690286;5663516;1238381,874;16588,01172;18828,53906;18525,13086;984136,511;784381,575;1030990,023;16525555;440976,335;458209,966;417426,813;5768996,478;5865824,549;6052633,256;3507514,5;3700201,25;3624422;3867429,75;3003861,75;3068060,75;416963,864;400024,959;392879,379;17656,54297;16106,11523;18673,60938;953096,434;931064,838;694145,719;12454528;5421861,007;4858277,337;5582248,288
2021/12/27 09:45;48025,43;20280,719;23658144;2363396,913;2388075,939;14941431,26;13457554,38;9452145,293;8625509,069;1644786,327;1655928,12;1150327,668;683996,162;40262,16016;37763,36328;25466,05859;2404832,563;1023674,264;1643482,726;28144526;11336283,84;10112897,33;9440439,638;6184970;6690373,5;5663596;1238393,645;16588,01172;18828,53906;18525,13086;984144,131;784388,617;1031012,438;16525777;440980,412;458213,624;417429,888;5769062,857;5865893,917;6052715,656;3507566,25;3700256,25;3624474,75;3867507,75;3003933,25;3068133,25;416967,308;400031,847;392886,289;17656,54297;16106,11523;18673,60938;953113,423;931087,435;694147,559;12454828;5421948,427;4858376,663;5582354,915
2021/12/27 10:00;48025,43;20280,719;23658394;2363415,863;2388094,625;14941554,67;13457666,18;9452231,916;8625583,688;1644796,477;1655940,992;1150337,4;684004,584;40262,16016;37763,36328;25466,05859;2404841,347;1023693,65;1643502,262;28144870;11336392,79;10113019,47;9440552,507;6185053;6690460,5;5663675;1238405,41;16588,01172;18828,53906;18525,13086;984152,131;784396,81;1031034,248;16526001;440984,423;458217,23;417432,954;5769130,283;5865964,396;6052797,207;3507618;3700311;3624527,5;3867585,5;3004004,5;3068205,75;416970,801;400038,743;392893,217;17656,54297;16106,11523;18673,60938;953130,48;931110,925;694149,392;12455129;5422036,22;4858476,942;5582463,061
2021/12/27 10:15;48025,43;20280,719;23658648;2363434,623;2388113,374;14941678,24;13457779,14;9452318,566;8625658,395;1644806,813;1655954,723;1150347,019;684013,03;40262,16016;37763,36328;25466,05859;2404850,222;1023713,369;1643521,89;28145216;11336502,42;10113142,03;9440665,689;6185137;6690548;5663755;1238417,186;16588,01172;18828,53906;18525,13086;984159,494;784403,895;1031055,63;16526223;440988,477;458220,856;417436,029;5769197,908;5866034,052;6052877,84;3507670;3700366;3624580,25;3867663,75;3004076;3068278,5;416974,581;400045,682;392900,206;17656,54297;16106,11523;18673,60938;953147,272;931134,592;694151,25;12455431;5422125,194;4858576,014;5582570,868
2021/12/27 10:30;48025,43;20280,719;23658900;2363452,761;2388132,449;14941801,25;13457892,34;9452405,194;8625733,071;1644817,359;1655968,496;1150356,769;684021,462;40262,16016;37763,36328;25466,05859;2404858,977;1023733,141;1643541,473;28145562;11336612,18;10113264,92;9440778,689;6185220,5;6690635;5663835;1238428,959;16588,01172;18828,53906;18525,13086;984167,497;784411,729;1031078,146;16526448;440992,495;458224,456;417439,051;5769266,063;5866104,356;6052960,375;3507721,75;3700421;3624633,25;3867741,75;3004147,5;3068351;416977,879;400052,399;392906,958;17656,54297;16106,11523;18673,60938;953164,051;931157,588;694153,106;12455734;5422213,562;4858675,986;5582678,477
2021/12/27 10:45;48025,43;20280,719;23659152;2363470,653;2388151,437;14941924,72;13458005,77;9452491,828;8625807,731;1644828,338;1655982,366;1150366,356;684029,906;40262,16016;37763,36328;25466,05859;2404867,704;1023753,112;1643561,292;28145906;11336720,94;10113387,48;9440891,179;6185303,5;6690722,5;5663914,5;1238440,737;16588,01172;18828,53906;18525,13086;984175,538;784419,272;1031100,986;16526673;440996,492;458227,975;417442,042;5769334,171;5866174,325;6053042,233;3507773,75;3700476;3624686;3867819,5;3004219;3068423,75;416981,187;400059,079;392913,675;17656,54297;16106,11523;18673,60938;953181,372;931182,185;694154,959;12456034;5422300,534;4858775,173;5582786,926
2021/12/27 11:00;48025,43;20280,719;23659406;2363488,61;2388170,476;14942047,99;13458121,57;9452578,397;8625882,32;1644839,371;1655998,676;1150376,117;684038,332;40262,16016;37763,36328;25466,05859;2404876,776;1023774,316;1643581,079;28146254;11336831,38;10113512,29;9441003,309;6185387,5;6690810;5663994;1238452,539;16588,01172;18828,53906;18525,13086;984179,292;784440,081;1031120,304;16526903;441000,28;458232,271;417445,744;5769396,533;5866258,315;6053122,192;3507825,5;3700531;3624738,5;3867897,25;3004290,25;3068496,25;416984,663;400065,758;392920,39;17656,54297;16106,11523;18673,60938;953198,366;931206,623;694156,806;12456337;5422388,771;4858848,79;5582895,649
2021/12/27 11:15;48025,43;20280,719;23659664;2363506,752;2388189,34;14942172,4;13458237,47;9452665,098;8625957,102;1644851,107;1656015,014;1150385,786;684046,768;40262,16016;37763,36328;25466,05859;2404885,505;1023795,967;1643600,856;28146600;11336940,91;10113637,19;9441115,57;6185471;6690897,5;5664074;1238464,354;16588,01172;18828,53906;18525,13086;984181,361;784464,639;1031137,613;16527135;441003,911;458237,058;417449,89;5769457,439;5866346,529;6053200,687;3507877,5;3700585,75;3624791,25;3867975;3004362;3068569;416988,117;400072,714;392927,386;17656,54297;16106,11523;18673,60938;953215,165;931231,412;694158,656;12456639;5422477,372;4858974,627;5583004,742
2021/12/27 11:30;48025,43;20280,719;23659918;2363524,814;2388208,256;14942295,27;13458352,8;9452751,761;8626031,726;1644861,446;1656030,947;1150395,56;684055,196;40262,16016;37763,36328;25466,05859;2404894,491;1023817,332;1643620,657;28146948;11337050,41;10113761,6;9441228,834;6185554,5;6690984,5;5664153,5;1238476,161;16588,01172;18828,53906;18525,13086;984182,739;784491,342;1031152,207;16527365;441007,487;458241,679;417453,937;5769518,535;5866436,746;6053275,641;3507929,5;3700640,75;3624844;3868053;3004433,25;3068641,5;416991,43;400079,588;392934,302;17656,54297;16106,11523;18673,60938;953231,885;931255,828;694160,507;12456941;5422564,576;4859074,45;5583113,768
2021/12/27 11:45;48025,43;20280,719;23660172;2363542,99;2388227,241;14942419,14;13458467,38;9452838,437;8626106,401;1644872,602;1656046,158;1150405,254;684063,617;40262,16016;37763,36328;25466,05859;2404903,335;1023838,858;1643640,31;28147296;11337160,46;10113886,41;9441341,785;6185638;6691071,5;5664233;1238487,964;16588,01172;18828,53906;18525,13086;984184,815;784521,806;1031163,904;16527598;441011,119;458246,419;417458,059;5769580,38;5866530,802;6053347,966;3507981,25;3700695,75;3624896,75;3868131;3004504,75;3068714;416994,645;400086,357;392941,118;17656,54297;16106,11523;18673,60938;953248,967;931279,769;694162,372;12457243;5422652,582;4859174,02;5583221,56
2021/12/27 12:00;48025,43;20280,719;23660428;2363561,137;2388246,318;14942544,09;13458582,03;9452925,053;8626181,057;1644884,792;1656061,226;1150414,977;684072,047;40262,16016;37763,36328;25466,05859;2404912,044;1023860,386;1643660,036;28147646;11337269,02;10114011,03;9441454,561;6185721;6691158,5;5664312,5;1238499,77;16588,01172;18828,53906;18525,13086;984186,873;784539,92;1031182,774;16527825;441014,732;458251,166;417462,18;5769642,233;5866612,441;6053427,828;3508033,25;3700750,75;3624950;3868209,25;3004576,25;3068786,75;416997,669;400092,919;392947,72;17656,54297;16106,11523;18673,60938;953265,904;931303,797;694164,229;12457546;5422740,515;4859273,418;5583329,635
2021/12/27 12:15;48025,43;20280,719;23660680;2363579,207;2388265,207;14942667,84;13458696,01;9453011,96;8626255,856;1644895,711;1656075,844;1150424,695;684080,477;40262,16016;37763,36328;25466,05859;2404921,099;1023881,654;1643679,696;28147994;11337379,43;10114135,91;9441567,779;6185804,5;6691246;5664392,5;1238511,574;16588,01172;18828,53906;18525,13086;984188,071;784557,525;1031199,397;16528050;441018,327;458255,847;417466,275;5769703,269;5866693,767;6053505,568;3508085,25;3700805,75;3625002,75;3868287,5;3004648;3068859,5;417001,133;400099,214;392954,328;17656,54297;16106,11523;18673,60938;953282,597;931328,011;694166,08;12457849;5422829,305;4859373,067;5583438,037
2021/12/27 12:30;48025,43;20280,719;23660936;2363597,241;2388284,248;14942791,41;13458811,44;9453098,684;8626330,543;1644906,804;1656091,573;1150434,415;684088,89;40262,16016;37763,36328;25466,05859;2404929,883;1023903,196;1643699,453;28148344;11337489,38;10114260,25;9441680,996;6185888;6691333,5;5664472,5;1238523,369;16588,01172;18828,53906;18525,13086;984190,163;784574,804;1031216,581;16528272;441021,912;458260,54;417470,357;5769763,821;5866774,318;6053582,677;3508137,25;3700860,5;3625055,75;3868365,75;3004719,5;3068932;417005,277;400105,208;392960,981;17656,54297;16106,11523;18673,60938;953299,273;931352,127;694168,66;12458151;5422918,351;4859471,342;5583545,857
2021/12/27 12:45;48025,43;20280,719;23661190;2363615,321;2388303,141;14942916,1;13458925,36;9453185,453;8626405,219;1644918,645;1656106,122;1150444,121;684097,318;40262,16016;37763,36328;25466,05859;2404938,703;1023924,596;1643719,379;28148692;11337598,65;10114384,86;9441794,415;6185971,5;6691420,5;5664552;1238535,171;16588,01172;18828,53906;18525,13086;984191,718;784591,92;1031233,122;16528494;441025,446;458265,189;417474,375;5769823,674;5866854,883;6053660,192;3508189,25;3700915,5;3625108,5;3868443,75;3004791,25;3069004,75;417009,356;400111,148;392967,572;17656,54297;16106,11523;18673,60938;953316,496;931376,022;694171,325;12458455;5423008,005;4859571,136;5583654,231
2021/12/27 13:00;48025,43;20280,719;23661442;2363633,491;2388322,18;14943039,16;13459038,85;9453272,193;8626479,95;1644929,002;1656120,031;1150453,794;684105,741;40262,16016;37763,36328;25466,05859;2404947,48;1023945,539;1643738,972;28149038;11337708,62;10114508,98;9441907,354;6186055;6691508;5664631,5;1238546,952;16588,01172;18828,53906;18525,13086;984193,347;784609,605;1031250,026;16528718;441028,972;458269,78;417478,402;5769884,876;5866935,95;6053737,884;3508241;3700970,5;3625161,25;3868521,75;3004862,75;3069077,25;417013,219;400116,887;392973,935;17656,54297;16106,11523;18673,60938;953333,044;931399,848;694173,16;12458755;5423097,04;4859669,213;5583761,425
2021/12/27 13:15;48025,43;20280,719;23661694;2363651,654;2388341,28;14943161,78;13459151,75;9453359,163;8626554,704;1644938,802;1656133,264;1150463,406;684114,173;40262,16016;37763,36328;25466,05859;2404956,259;1023965,93;1643756,367;28149382;11337817,88;10114632,15;9442017,81;6186138,5;6691595,5;5664711,5;1238558,684;16588,01172;18828,53906;18525,13086;984196,148;784623,802;1031260,463;16528932;441032,757;458273,648;417481,697;5769947,663;5867013,01;6053808,08;3508293;3701025,5;3625214,25;3868600,25;3004934,5;3069150;417016,714;400122,688;392980,201;17656,54297;16106,11523;18673,60938;953349,603;931423,369;694174,997;12459056;5423185,765;4859767,91;5583869,146
2021/12/27 13:30;48025,43;20280,719;23661946;2363669,698;2388360,518;14943285,14;13459264,32;9453445,995;8626629,172;1644949,433;1656146,316;1150472,992;684122,606;40262,16016;37763,36328;25466,05859;2404964,878;1023984,83;1643769,728;28149720;11337927,01;10114754,16;9442123,201;6186222;6691682,5;5664791;1238570,354;16588,01172;18828,53906;18525,13086;984202,166;784630,271;1031275,778;16529147;441036,718;458277,198;417484,727;5770013,835;5867081,944;6053883,394;3508345;3701080,5;3625267;3868678,25;3005006;3069222,5;417019,908;400128,844;392986,554;17656,54297;16106,11523;18673,60938;953366,229;931446,886;694176,842;12459355;5423272,828;4859867,086;5583975,952
2021/12/27 13:45;48025,43;20280,719;23662196;2363687,682;2388379,755;14943406,67;13459376,97;9453532,828;8626703,809;1644958,519;1656159,335;1150482,569;684131,025;40262,16016;37763,36328;25466,05859;2404976,95;1024002,432;1643779,655;28150054;11338039,68;10114874,1;9442225,21;6186305,5;6691769,5;5664870,5;1238582,001;16588,01172;18828,53906;18525,13086;984207,713;784643,149;1031285,765;16529361;441040,703;458280,779;417487,765;5770078,92;5867157,042;6053953,462;3508397;3701135,25;3625319,75;3868756,25;3005077,25;3069295;417023,404;400135,033;392992,953;17656,54297;16106,11523;18673,60938;953383,471;931470,466;694178,695;12459656;5423361,249;4859965,912;5584083,556
2021/12/27 14:00;48025,43;20280,719;23662444;2363705,552;2388398,85;14943528,22;13459489,69;9453619,49;8626778,406;1644967,67;1656172,581;1150492,111;684139,444;40262,16016;37763,36328;25466,05859;2404992,146;1024016,967;1643792,244;28150394;11338155,02;10114991,39;9442330,298;6186389;6691857;5664949,5;1238593,687;16588,01172;18828,53906;18525,13086;984214,925;784650,776;1031295,771;16529571;441044,694;458284,368;417490,821;5770144,952;5867227,202;6054022,918;3508449;3701190,25;3625372,75;3868834,25;3005148,75;3069367,25;417026,658;400141,174;392999,288;17656,54297;16106,11523;18673,60938;953399,885;931494,047;694180,538;12459956;5423449,516;4860064,878;5584190,372
